chromosome	start	stop	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	phylogeny	sites	length	origin
APscaff0001ScX6Gil_1HRSCAF3	13785291	13804417	-6688.324141	-6688.418418	-6688.02388	-6688.418507	-6688.417102	-6688.418283	-6688.418429	-6688.023911	-6688.338642	-6687.362652	-6687.384223	-6687.384095	-6688.337666	-6688.337693	-6688.337586	D	4369	1024	others
APscaff0001ScX6Gil_1HRSCAF3	13808475	13818854	-15630.90292	-15636.45012	-15638.1937	-15633.03638	-15623.9871	-15633.54917	-15636.94435	-15638.65899	-15642.72718	-15617.81492	-15626.79762	-15624.31386	-15639.38979	-15639.42885	-15637.43718	C	10502	1758	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	13846951	13854643	-12635.84258	-12637.07191	-12636.32934	-12633.10258	-12632.61115	-12632.48161	-12637.14496	-12636.73406	-12635.84268	-12630.67913	-12631.20143	-12630.19927	-12634.61346	-12634.2334	-12634.613	D	7258	1559	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	13860707	13861780	-2133.743309	-2132.494823	-2137.625331	-2132.782723	-2135.825442	-2136.265445	-2133.615376	-2137.625338	-2133.743358	-2137.034595	-2137.625343	-2134.590188	-2135.180235	-2133.637918	-2132.505928	A	1164	216	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	13906391	13912454	-1829.498248	-1831.228656	-1827.236962	-1831.228391	-1831.230695	-1831.228264	-1831.228743	-1827.237036	-1829.497143	-1827.236015	-1827.236862	-1827.23601	-1829.472673	-1829.495003	-1829.472674	A	2559	331	others
APscaff0001ScX6Gil_1HRSCAF3	13995007	14000991	-5053.549961	-5048.717422	-5044.301391	-5046.593506	-5049.556389	-5048.81166	-5045.99612	-5041.863335	-5050.208171	-5041.377018	-5036.595743	-5038.969807	-5052.710431	-5054.660081	-5051.874571	A	3098	396	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14004117	14005783	-532.3314787	-532.6331791	-529.3143008	-532.6331791	-532.3314787	-529.3143011	-532.633179	-529.3142968	-532.3314787	-532.3314787	-529.3142973	-532.6331791	-529.3142968	-532.3314787	-532.633179	K	347	75	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14006521	14007023	-880.5965242	-881.4429567	-881.4427575	-881.4429682	-881.4427814	-881.4428461	-881.4428386	-881.4426702	-880.5964486	-881.4426964	-881.4427151	-881.4427936	-881.4427451	-880.5964227	-881.4427697	A	1113	142	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14015691	14019510	-3461.430472	-3459.035922	-3466.000912	-3458.984678	-3458.979998	-3458.971174	-3459.035912	-3466.002389	-3461.430372	-3466.007247	-3466.002377	-3466.00722	-3461.42462	-3461.430284	-3461.424706	A	3531	486	others
APscaff0001ScX6Gil_1HRSCAF3	14067255	14068969	-3280.302427	-3277.219402	-3281.419515	-3277.219476	-3280.335677	-3281.911271	-3275.13409	-3277.081206	-3277.099319	-3278.745561	-3280.168215	-3280.291771	-3281.900466	-3282.100186	-3282.135727	A	3033	364	oldgenes
APscaff0001ScX6Gil_1HRSCAF3	14133357	14134136	-3117.679291	-3115.413862	-3119.27191	-3116.523803	-3117.622263	-3120.42023	-3116.59363	-3119.231984	-3119.840638	-3116.768548	-3117.987151	-3115.498056	-3119.952968	-3119.619161	-3116.44119	A	2190	259	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14222814	14260367	-3938.201907	-3929.2318	-3938.347931	-3929.2318	-3938.201907	-3938.347931	-3929.2318	-3938.347918	-3938.201907	-3938.201906	-3938.347917	-3929.2318	-3938.347918	-3938.201907	-3929.2318	K	3012	815	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14265708	14268025	-831.6082941	-833.421175	-833.4211623	-833.421175	-831.6082941	-833.4211644	-833.421175	-833.4211557	-831.6082941	-831.6085086	-833.4211558	-833.421175	-833.4211557	-831.6082941	-833.421175	K	352	134	others
APscaff0001ScX6Gil_1HRSCAF3	14273996	14274628	-2214.425013	-2220.44147	-2215.992063	-2208.401242	-2205.078345	-2208.271061	-2210.056849	-2209.24403	-2210.056818	-2214.861929	-2218.213071	-2220.455726	-2217.399421	-2219.584195	-2220.455465	C	1488	186	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14285937	14286836	-5417.304491	-5416.232754	-5414.120058	-5420.792918	-5418.031022	-5414.076805	-5420.019657	-5420.23678	-5419.904105	-5413.988352	-5414.251039	-5411.243253	-5404.280129	-5403.792045	-5401.431932	A	4469	562	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14312164	14314359	-2018.266843	-2013.962716	-2015.602056	-2013.034521	-2013.952739	-2013.484542	-1995.600588	-1996.372273	-1998.239785	-2018.163292	-2015.602133	-2018.163239	-2017.929781	-2018.26695	-2018.266898	A	1198	137	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14348432	14357377	-649.6748242	-645.1340281	-649.674834	-649.6748889	-649.6748852	-649.6748811	-649.6747586	-649.6747082	-649.6746934	-637.8956264	-637.8956253	-637.8956961	-649.6747623	-649.6747658	-645.1340801	A	1237	144	oldgenes
APscaff0001ScX6Gil_1HRSCAF3	14392864	14423274	-8970.828743	-8988.437657	-8985.719287	-8984.576618	-8972.30835	-8980.873061	-8988.436925	-8986.982732	-8976.773651	-8974.876636	-8984.56063	-8988.823389	-8986.290089	-8976.774062	-8991.739025	A	9036	1187	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14431461	14435626	-1835.810859	-1839.015238	-1837.834771	-1835.344493	-1833.601172	-1835.271501	-1839.014959	-1837.834752	-1835.937672	-1836.691523	-1837.834794	-1838.599345	-1838.080281	-1835.937742	-1838.159258	A	1638	203	others
APscaff0001ScX6Gil_1HRSCAF3	14437900	14441581	-886.670849	-879.2259694	-886.6708118	-876.7367949	-879.2071358	-879.2071482	-879.2257731	-885.855734	-885.8557329	-886.6708219	-886.6708322	-884.2007084	-886.6708509	-886.6708475	-884.2006397	A	1605	192	others
APscaff0001ScX6Gil_1HRSCAF3	14450893	14470920	-13191.49687	-13193.2085	-13196.05082	-13191.01822	-13191.3181	-13191.31793	-13193.07807	-13195.80816	-13192.08543	-13194.66454	-13196.051	-13195.62553	-13191.65978	-13191.41781	-13191.65995	I	8909	2562	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14471889	14492012	-3672.745093	-3672.743933	-3672.743913	-3672.743887	-3672.743548	-3672.743985	-3672.744242	-3672.743932	-3672.745738	-3672.743422	-3672.743889	-3672.74394	-3672.743898	-3672.745499	-3672.743915	E	2250	991	others
APscaff0001ScX6Gil_1HRSCAF3	14550131	14561577	-34334.4744	-34331.83086	-34319.74843	-34329.67026	-34331.27582	-34318.96299	-34332.97665	-34327.96724	-34336.60794	-34331.73161	-34326.91516	-34330.86875	-34318.83049	-34327.63031	-34325.3591	B	21101	4849	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14563506	14568231	-5951.23199	-5950.058776	-5952.922012	-5949.145437	-5951.077016	-5951.196559	-5949.670044	-5952.185871	-5950.686233	-5949.171158	-5949.316483	-5947.694078	-5950.57776	-5949.782981	-5948.631808	A	4387	635	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14570960	14572452	-1035.178691	-1037.928722	-1044.856072	-1041.076029	-1037.038767	-1041.095487	-1042.827218	-1045.196331	-1035.224831	-1040.221093	-1044.717609	-1039.519681	-1042.941867	-1035.224797	-1037.783254	A	1017	113	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14729647	14733104	-4350.017392	-4363.695879	-4363.406056	-4354.198822	-4345.967822	-4352.819712	-4361.744591	-4363.024465	-4358.819274	-4348.185647	-4358.116741	-4358.038451	-4362.830078	-4360.17624	-4364.384981	A	2760	391	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14746859	14764259	-8429.582764	-8440.023741	-8431.82854	-8439.52972	-8439.529478	-8439.129935	-8440.023828	-8431.828881	-8429.583384	-8432.563599	-8431.827598	-8432.563912	-8429.007294	-8429.582765	-8429.583052	I	7318	1796	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14771515	14773128	-6037.69087	-6059.694132	-6066.510286	-6063.475789	-6037.690907	-6063.750844	-6068.141834	-6066.510238	-6066.048869	-5675.922251	-5685.614663	-5684.017774	-6067.853718	-6065.375817	-6059.694275	A	3947	521	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14780682	14786580	-10118.52287	-10105.11086	-10117.76025	-10107.31315	-10111.76545	-10110.69239	-10110.31697	-10119.41838	-10118.83889	-10115.95672	-10118.49491	-10105.24414	-10116.98812	-10120.17192	-10106.37268	C	7548	1081	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14789900	14794535	-1117.796524	-1117.18749	-1115.810855	-1117.189941	-1117.223495	-1117.223477	-1117.190073	-1115.81085	-1117.796159	-1115.779655	-1115.779663	-1115.774529	-1117.796136	-1117.796435	-1117.793501	A	1936	238	oldgenes
APscaff0001ScX6Gil_1HRSCAF3	14795241	14798283	-1400.052771	-1405.306625	-1406.961885	-1403.151931	-1399.297039	-1403.151944	-1405.306662	-1406.961904	-1402.795217	-1401.714259	-1405.049353	-1405.049338	-1407.352216	-1402.795211	-1407.352228	B	994	150	others
APscaff0001ScX6Gil_1HRSCAF3	14802946	14806593	-3536.856478	-3537.218671	-3537.153815	-3529.483468	-3529.539812	-3530.346466	-3537.218626	-3537.504773	-3539.920533	-3533.383784	-3535.253108	-3536.165866	-3540.130422	-3540.210677	-3540.98108	A	2109	275	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14812865	14814960	-4726.917689	-4724.304825	-4731.512204	-4724.316287	-4721.047937	-4724.981756	-4731.100984	-4731.536544	-4730.169236	-4725.737244	-4728.554558	-4721.610336	-4727.564358	-4725.732059	-4722.2495	A	3375	491	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14914004	14916723	-1153.443928	-1157.341716	-1154.881283	-1159.617573	-1155.884429	-1154.881271	-1159.166405	-1155.91682	-1156.633599	-1155.363072	-1155.631427	-1157.341621	-1152.802263	-1155.470613	-1156.718745	A	969	111	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14917880	14918833	-2729.124431	-2726.662268	-2728.42178	-2723.010099	-2726.731365	-2727.443245	-2723.887137	-2723.7891	-2724.342082	-2729.33571	-2727.517301	-2729.099247	-2731.063136	-2730.597755	-2730.132271	C	1339	327	others
APscaff0001ScX6Gil_1HRSCAF3	14929878	14930993	-3707.628846	-3707.215603	-3706.736986	-3706.77383	-3707.02024	-3706.506705	-3704.647201	-3704.860936	-3704.860967	-3707.354201	-3707.350812	-3707.242253	-3706.737004	-3707.648476	-3707.449126	J	1449	358	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14934215	14946080	-12906.30628	-12907.0044	-12905.53142	-12899.62708	-12896.71785	-12894.72756	-12906.80229	-12908.27	-12907.04827	-12906.14441	-12907.22939	-12908.47698	-12903.17616	-12903.96598	-12905.88796	A	7154	1423	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14955872	14963828	-7298.2142	-7296.162232	-7297.601734	-7290.33599	-7288.215739	-7290.164332	-7292.949505	-7294.355076	-7296.098706	-7289.642475	-7290.369513	-7289.902586	-7301.100039	-7300.555128	-7301.335669	A	5942	869	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14970445	14971041	-2116.515836	-2117.068593	-2117.159487	-2117.068593	-2116.515836	-2117.159488	-2117.068616	-2117.159468	-2116.515836	-2116.515827	-2117.159472	-2117.068593	-2117.159468	-2116.515836	-2117.068616	K	936	227	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	14971219	14974489	-3944.087271	-3944.434532	-3944.519126	-3944.434532	-3944.087271	-3944.519139	-3944.43454	-3944.519166	-3944.087271	-3944.087268	-3944.51915	-3944.434532	-3944.519166	-3944.087271	-3944.43454	K	1756	547	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15089760	15091859	-1319.326939	-1317.592835	-1310.077878	-1317.095867	-1317.245139	-1310.516199	-1318.531781	-1313.030077	-1318.618635	-1316.084114	-1311.165959	-1314.43759	-1312.082117	-1319.326894	-1317.592815	A	903	101	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15093649	15099165	-1975.200344	-1974.089795	-1975.352528	-1974.500021	-1974.51451	-1974.514559	-1974.647986	-1975.259388	-1975.105429	-1975.352554	-1975.352534	-1974.600548	-1975.021977	-1975.021951	-1974.280717	A	1715	212	others
APscaff0001ScX6Gil_1HRSCAF3	15109349	15116400	-6543.819361	-6539.984743	-6529.85689	-6544.696513	-6547.763717	-6536.963036	-6539.771864	-6534.363641	-6540.182521	-6541.604934	-6533.781456	-6536.525028	-6525.827495	-6532.86842	-6527.415106	F	3927	647	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15125712	15134796	-9714.291819	-9719.187382	-9714.686711	-9716.97093	-9715.999342	-9713.81909	-9717.989115	-9715.980496	-9714.646868	-9713.511456	-9713.67893	-9714.16769	-9714.68242	-9715.291354	-9717.998088	C	7423	1292	others
APscaff0001ScX6Gil_1HRSCAF3	15148327	15157954	-4386.493276	-4386.220117	-4384.34147	-4384.858435	-4384.858339	-4383.058925	-4385.519711	-4384.96501	-4385.519596	-4385.708441	-4384.935242	-4385.708338	-4384.462577	-4386.486834	-4386.219696	A	3157	549	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15160817	15162538	-6649.960029	-6651.086409	-6646.284682	-6651.53837	-6648.889193	-6649.896837	-6648.61324	-6644.124892	-6647.526517	-6645.246793	-6643.308188	-6646.055678	-6645.288498	-6645.975193	-6644.715315	A	5025	579	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15178233	15189784	-5699.943901	-5701.240174	-5697.312026	-5697.152812	-5696.330192	-5695.086466	-5701.09127	-5697.257637	-5700.486818	-5695.959262	-5693.600005	-5696.329183	-5698.777735	-5700.359955	-5700.76977	D	3745	674	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15202436	15209929	-7639.049988	-7640.298593	-7630.532222	-7640.298511	-7641.168223	-7641.168342	-7640.29859	-7630.532059	-7639.050027	-7629.612185	-7628.974952	-7629.612188	-7640.154404	-7639.050035	-7640.154355	A	4854	803	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15236928	15239315	-1442.833084	-1448.506425	-1454.513489	-1451.41105	-1442.738253	-1454.012599	-1451.883668	-1454.513419	-1452.696867	-1438.944507	-1449.621789	-1445.877175	-1454.30632	-1452.191338	-1450.404542	A	1922	214	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15264105	15266888	-4934.124874	-4956.725739	-4951.166473	-4951.310411	-4945.434812	-4947.057317	-4956.377764	-4955.468011	-4937.449463	-4949.169033	-4955.415599	-4953.263276	-4938.470754	-4933.560243	-4939.37446	A	3802	460	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15325303	15328248	-1034.491826	-1026.728768	-1028.830267	-1026.889419	-1032.324307	-1027.394754	-1027.106088	-1034.40521	-1034.405292	-1034.491971	-1034.49173	-1027.820799	-1021.713435	-1023.735647	-1018.695667	A	1300	149	oldgenes
APscaff0001ScX6Gil_1HRSCAF3	15331659	15332890	-3606.791578	-3608.941881	-3601.464564	-3610.032638	-3611.481083	-3608.991918	-3607.085839	-3600.377004	-3604.860344	-3609.041246	-3601.80676	-3606.927926	-3608.233032	-3606.290876	-3607.897911	A	2566	290	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15333951	15343067	-6210.014015	-6214.076474	-6214.158138	-6213.349999	-6212.513728	-6213.349902	-6212.794596	-6213.385771	-6209.908773	-6213.365156	-6214.15825	-6214.73011	-6211.724811	-6211.251085	-6211.724858	C	4401	697	others
APscaff0001ScX6Gil_1HRSCAF3	15347271	15348952	-2107.165254	-2113.104012	-2115.770909	-2113.103898	-2116.036544	-2116.256913	-2107.803216	-2108.802225	-2102.974176	-2115.196432	-2115.012162	-2115.349166	-2116.390751	-2107.17588	-2116.388511	A	1665	201	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15391232	15397489	-8370.634132	-8374.757434	-8366.103469	-8373.860582	-8373.263776	-8368.076516	-8374.884083	-8370.390257	-8370.238426	-8374.149127	-8370.487453	-8374.089247	-8363.449083	-8367.878329	-8367.101981	C	5088	828	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15405712	15408591	-5734.641347	-5727.966013	-5735.147173	-5728.238334	-5733.74612	-5733.188341	-5727.395018	-5734.08492	-5733.30068	-5735.57153	-5735.754345	-5734.643495	-5733.183154	-5733.178116	-5732.799403	C	3117	542	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15456175	15459561	-7521.669142	-7540.801911	-7542.225705	-7538.122897	-7522.333099	-7538.360145	-7539.042654	-7539.236395	-7531.985574	-7523.004166	-7538.643955	-7537.223267	-7543.049128	-7534.550352	-7540.801985	A	5836	699	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15647509	15673004	-4392.417111	-4392.507956	-4392.508641	-4392.475538	-4392.401898	-4392.475453	-4392.507921	-4392.509055	-4392.506335	-4392.417132	-4392.508809	-4392.507938	-4392.507926	-4392.506317	-4392.507947	I	2412	858	others
APscaff0001ScX6Gil_1HRSCAF3	15674061	15678101	-1529.074882	-1529.075071	-1525.021284	-1529.075089	-1529.075161	-1525.02136	-1525.838518	-1525.838091	-1525.838107	-1529.075169	-1529.074654	-1529.074974	-1519.530358	-1522.672388	-1522.672414	A	2404	280	oldgenes
APscaff0001ScX6Gil_1HRSCAF3	15695046	15702362	-4500.681778	-4504.489126	-4502.665025	-4501.659979	-4500.679253	-4499.694223	-4503.805473	-4503.844227	-4500.548424	-4503.724561	-4505.062953	-4504.573974	-4500.634789	-4500.419463	-4502.147441	A	3936	604	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15747797	15753192	-3180.252192	-3183.745193	-3167.554636	-3182.224392	-3182.227872	-3174.640692	-3182.718303	-3170.122665	-3180.027834	-3182.08727	-3170.215179	-3182.066784	-3173.256645	-3178.24988	-3180.601137	A	2753	309	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15783325	15789963	-4815.21453	-4815.21008	-4809.961922	-4818.354167	-4817.655449	-4812.69487	-4818.336637	-4815.071803	-4815.787202	-4813.810582	-4811.766029	-4810.458635	-4810.094724	-4809.891167	-4808.638657	E	2420	676	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15798075	15804045	-2035.827123	-2038.294086	-2039.801372	-2034.66798	-2034.656901	-2034.667999	-2038.13409	-2039.536998	-2035.744625	-2039.563634	-2039.801519	-2039.801382	-2035.958448	-2035.943921	-2035.958466	A	2672	337	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15840076	15840531	-1604.204098	-1610.955292	-1609.583432	-1606.892288	-1601.283998	-1606.483988	-1610.104028	-1609.123725	-1605.081214	-1602.774343	-1607.126329	-1608.060511	-1610.11331	-1605.684634	-1610.955278	D	925	206	others
APscaff0001ScX6Gil_1HRSCAF3	15850531	15860331	-2983.485957	-2983.486369	-2983.485942	-2983.487036	-2983.486362	-2983.486353	-2983.486433	-2983.486003	-2983.485996	-2983.485915	-2983.486159	-2983.485915	-2983.48594	-2983.486205	-2983.485939	A	4845	695	others
APscaff0001ScX6Gil_1HRSCAF3	15902874	15903749	-425.3298136	-423.9104257	-425.3296965	-423.9104257	-425.3298136	-425.3288873	-423.9104237	-425.3296965	-425.3298136	-425.3297963	-425.3288873	-423.9104257	-425.3295739	-425.3297514	-423.9101715	L	239	75	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15941893	15946096	-2785.286358	-2787.294166	-2791.849324	-2787.289524	-2786.921778	-2787.913175	-2779.657298	-2783.183989	-2779.347562	-2790.585101	-2791.849398	-2791.526213	-2790.900189	-2785.286546	-2790.597531	A	2549	311	others
APscaff0001ScX6Gil_1HRSCAF3	15974866	15976033	-3725.261535	-3722.851156	-3729.567536	-3720.845286	-3718.970046	-3721.826152	-3722.851775	-3729.721174	-3729.31562	-3725.261619	-3728.984786	-3728.904691	-3728.973747	-3728.914739	-3729.108274	A	2204	304	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	15987272	15994778	-6922.694078	-6938.218999	-6940.798518	-6937.04462	-6930.001188	-6938.926817	-6931.147926	-6931.253112	-6917.510779	-6929.530023	-6936.772676	-6933.538667	-6933.612258	-6923.870685	-6931.64136	C	5018	821	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	16019792	16027067	-3590.977823	-3588.311488	-3588.970065	-3587.195587	-3587.114857	-3587.195603	-3586.59817	-3587.316982	-3589.120501	-3588.648875	-3588.693334	-3588.693547	-3591.561842	-3591.088865	-3591.56198	C	3202	485	others
APscaff0001ScX6Gil_1HRSCAF3	16027947	16032720	-4274.941985	-4273.831044	-4272.257017	-4274.415802	-4274.941916	-4272.307925	-4269.806301	-4269.279216	-4270.206785	-4274.333749	-4273.391525	-4274.126404	-4272.307736	-4274.941639	-4274.229915	A	3426	433	oldgenes
APscaff0001ScX6Gil_1HRSCAF3	16043326	16055155	-5277.52408	-5274.007418	-5270.658534	-5272.930082	-5272.930089	-5272.833734	-5271.888331	-5269.071747	-5275.220697	-5274.767469	-5270.658497	-5274.767542	-5277.490019	-5277.524042	-5277.668145	A	4823	651	others
APscaff0001ScX6Gil_1HRSCAF3	16058219	16067806	-5962.924895	-5963.798705	-5950.327451	-5963.79854	-5963.941914	-5963.931602	-5961.48324	-5948.868713	-5960.603864	-5950.932953	-5950.19781	-5950.933201	-5963.753101	-5962.924608	-5963.759238	A	5808	914	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	16098173	16099735	-2997.804866	-3000.993592	-2995.492305	-2999.289992	-2998.411746	-2999.007064	-3000.681285	-2995.59258	-2997.66492	-2995.112917	-2995.802121	-2996.02947	-2999.968735	-2997.804957	-3000.696234	A	2384	287	oldgenes
APscaff0001ScX6Gil_1HRSCAF3	16143601	16147972	-2082.823468	-2083.805827	-2080.234175	-2083.806063	-2083.43976	-2083.628342	-2083.633328	-2080.187523	-2082.753059	-2080.782376	-2080.243317	-2081.235823	-2082.586704	-2082.652946	-2082.756566	J	1334	415	others
APscaff0001ScX6Gil_1HRSCAF3	16319275	16321972	-8676.753154	-8672.882857	-8678.880418	-8678.874949	-8678.428713	-8678.88155	-8678.87524	-8678.880681	-8677.061989	-8678.2006	-8678.489133	-8672.703099	-8677.108431	-8675.787104	-8672.875508	C	4581	1255	others
APscaff0001ScX6Gil_1HRSCAF3	16331596	16339491	-2591.370313	-2588.221897	-2586.372156	-2587.575113	-2590.249593	-2585.998194	-2587.496082	-2588.202347	-2589.75531	-2591.353119	-2589.377979	-2591.35208	-2586.37215	-2591.144548	-2591.144545	J	1202	354	long_or_complete
APscaff0001ScX6Gil_1HRSCAF3	16507351	16523547	-9570.113539	-9570.699053	-9562.526996	-9569.953207	-9570.163736	-9569.857007	-9570.69909	-9562.766623	-9570.113555	-9565.009406	-9562.609453	-9565.009309	-9568.164546	-9568.241743	-9568.241637	A	7375	1143	long_or_complete
